x,y,z,qx,qy,qz,qw,is_colliding,joint1,joint2,joint3,joint4
0.10739963071054481,-0.01654428257479777,0.0024789292259105727,0.029178349426769896,0.3390147357566398,-0.0806341652498773,0.9368648591227234,False,-0.17171300593803274,0.8538582728722601,0.841741293523266,-1.0011956142919087
-0.07598737058662769,-0.06136963809618278,0.24679256966215324,0.21957249250999003,0.06901000569486085,0.9283794249051032,-0.2917827668999927,False,-2.5325583858142964,-0.20684645278086755,-0.2716219932422297,0.01398053169459712
0.01821288207637498,0.04698433518277027,0.040310503126193206,-0.17433879362910298,0.19890974673198666,0.6356571637045936,0.7252453846264707,False,1.4393260115558162,0.5200936418799045,1.3540791129613017,-1.338806412872311
0.06907868835173489,-0.0400506280391525,0.12277468939645958,-0.04063562357960172,-0.12865913589200761,-0.2984207068489818,0.9448495407055945,False,-0.6118485295270109,-0.48209218381511043,0.9988503554230941,-0.7874312545125517
-0.03083104948719231,-0.10859512584834102,0.2414383885449187,0.43508258190410826,0.29609943198412436,0.7029616260598472,-0.47840696649362185,False,-1.946474834779819,-0.1541593565006043,-0.2765432444802278,-0.6777393190723284
-0.023649258668456227,0.003225012012068671,0.27668160523290675,0.04390156947667143,0.9725569740388728,0.010303421219422777,-0.2282529823617022,False,-0.09021946959568083,-0.858758102402455,-0.33698315160658754,-1.4848080821021032
0.2105873876987872,0.07258069781511534,0.1941836287251508,0.08409775054153351,-0.4750848524739245,0.15267709140949218,0.8625031345232439,False,0.35040271022821967,0.6552248258889781,-1.051089206705214,-0.6110822804349494
-0.15623442510758506,0.03350856271368887,0.1404419043420735,-0.6238120254011814,0.06152053036966361,0.775387823094648,0.07646898132219193,False,2.944987795311693,0.23754087244876865,0.07236608398539524,1.045070306591165
-0.153213923531709,-0.06203237071460943,0.15149770598834045,0.7194810891462652,0.13061890357635783,-0.6711480081179189,0.12184422673546808,False,-2.782412650776584,0.25253278337691354,-0.04173388953341073,1.4294820038172074
-0.12722052665396205,-0.21174789599245059,0.04571853152661472,0.3841727372548653,0.20718354397463667,0.7918960368185143,-0.4270678563499533,False,-2.152413650531231,1.3823367098233512,-1.2676767508022981,-1.018022393200746
0.18047370113357988,0.11454894264638793,0.19390601499239682,0.20605868421396004,-0.6695414616902328,0.2099083939520729,0.6820502297383818,False,0.5971231845130616,0.5256376608122704,-0.8179087044972996,-1.2600161268140542
-0.015468934270416457,0.022640877792926326,0.23217715724931257,-0.016884788341554234,0.0060616874001823435,0.941034670669848,0.3378341434281236,False,2.452247517716666,-0.7613539566341254,0.22410554524697934,0.5731301429188183
0.16463110415582388,-0.08488023112395345,0.14480078394879475,0.21107678854217857,0.8138574458712587,-0.13590993644639496,0.5240335259444461,False,-0.5075248251478333,0.25101686787367417,0.016069875042680648,1.7303719658926882
-0.050042274795641134,-0.20989926601950815,0.1666735814662679,-0.16177972379722075,-0.12087991919183294,-0.7845739227235989,0.5862244671509157,False,-1.858194252915564,0.6485754023682446,-0.8078107374140465,-0.24746594227609586
0.00936030123727841,-0.0049247674928286495,0.2934907008511499,0.03175958491120838,-0.05305748846582391,0.5126218578495765,0.8563848799102044,False,1.078761486288479,-0.6000087606037133,-0.5830861308116233,1.0593426871608556
0.08722237803076657,0.03729794641982075,0.28513005350505777,-0.06499313185866411,-0.015228360559282481,0.971459291803285,-0.22761993369417088,False,-2.681281967183198,-0.8605370631988788,-0.7309187972238361,1.7250619172369122
-0.14943752897932597,0.1499587241555254,0.010646734555703863,0.19021726876390782,-0.07471561396948818,0.9111283042175401,0.3578829151368243,False,2.3930401801377306,1.1378107274536284,-0.4283714426572365,-1.1210691252489586
-0.0742003107004166,0.14841553566075738,0.05468344445164677,0.8546167526078333,-0.4919407844783312,-0.14404605685719576,-0.08291685131973586,False,2.096981395338153,0.610619775262113,0.2738655206052554,1.9231453435276207
-0.0012307993377571533,-0.019201693914532636,0.1661646613470708,0.2641801040756515,-0.5028533139333513,0.3827703362003499,0.7285837542807934,False,0.9674617370936911,-1.4765306785435262,0.8696019918348386,-0.601279979426081
0.142103335750923,0.21499494382958984,0.04304224425358054,0.25039026343801,-0.4441904098948798,0.42242164815174155,0.7493727689912604,False,1.02660157323381,1.3167900117813116,-1.1105557682592337,-1.276376779561895
