planner_name,planning_time,attempts,states_explored,node_count,tree_depth,success
RRTConnect,0.07892513275146484,1,110,44,22,1
RRTConnect,0.0681905746459961,1,130,52,26,1
RRTConnect,0.043797969818115234,1,70,28,14,1
RRTConnect,0.0455784797668457,1,120,48,24,1
RRTConnect,0.04970288276672363,1,125,50,25,1
RRTConnect,0.06440544128417969,1,80,32,16,1
RRTConnect,0.042939186096191406,1,90,36,18,1
RRTConnect,0.04446148872375488,1,120,48,24,1
RRTConnect,0.05250263214111328,1,105,42,21,1
RRTConnect,0.04770922660827637,1,90,36,18,1
RRTConnect,0.05779266357421875,1,95,38,19,1
RRTConnect,0.05234336853027344,1,120,48,24,1
RRTConnect,0.04795408248901367,1,90,36,18,1
RRTConnect,0.6114399433135986,1,110,44,22,1
RRTConnect,0.06374454498291016,1,130,52,26,1
RRTConnect,0.05729031562805176,1,80,32,16,1
RRTConnect,0.05393862724304199,1,95,38,19,1
RRTConnect,0.0541224479675293,1,85,34,17,1
RRTConnect,1.641566514968872,1,90,36,18,1
RRTConnect,0.11943793296813965,1,130,52,26,1
RRTConnect,0.09359312057495117,1,130,52,26,1
RRTConnect,0.08182525634765625,1,90,36,18,1
RRTConnect,0.09540033340454102,1,120,48,24,1
RRTConnect,0.09506368637084961,1,105,42,21,1
RRTConnect,0.08444428443908691,1,105,42,21,1
RRTConnect,0.061593055725097656,1,130,52,26,1
RRTConnect,0.08424091339111328,1,105,42,21,1
RRTConnect,0.10347819328308105,1,95,38,19,1
RRTConnect,0.0793459415435791,1,125,50,25,1
RRTConnect,0.05316805839538574,1,110,44,22,1
RRTConnect,0.07416462898254395,1,80,32,16,1
RRTConnect,0.05335092544555664,1,130,52,26,1
RRTConnect,0.10630035400390625,1,0,0,0,0
RRTConnect,0.09508943557739258,1,125,50,25,1
RRTConnect,0.05656099319458008,1,105,42,21,1
RRTConnect,0.4613828659057617,1,0,0,0,0
RRTConnect,0.06187248229980469,1,115,46,23,1
RRTConnect,0.047463178634643555,1,95,38,19,1
RRTConnect,0.03909754753112793,1,90,36,18,1
RRTConnect,0.06012988090515137,1,95,38,19,1
RRTConnect,0.15681195259094238,1,0,0,0,0
RRTConnect,0.060507774353027344,1,105,42,21,1
RRTConnect,0.05317068099975586,1,105,42,21,1
RRTConnect,0.040865182876586914,1,130,52,26,1
RRTConnect,0.06691694259643555,1,0,0,0,0
RRTConnect,0.057932138442993164,1,90,36,18,1
RRTConnect,0.054978132247924805,1,90,36,18,1
RRTConnect,0.036110639572143555,1,115,46,23,1
RRTConnect,0.03334617614746094,1,90,36,18,1
RRTConnect,0.055506229400634766,1,125,50,25,1
RRTConnect,0.040659427642822266,1,120,48,24,1
RRTConnect,0.04023385047912598,1,90,36,18,1
RRTConnect,0.039652347564697266,1,75,30,15,1
RRTConnect,0.04852437973022461,1,95,38,19,1
RRTConnect,0.04349231719970703,1,95,38,19,1
RRTConnect,0.0514063835144043,1,130,52,26,1
RRTConnect,0.046163082122802734,1,110,44,22,1
RRTConnect,0.039633989334106445,1,75,30,15,1
RRTConnect,0.03550004959106445,1,95,38,19,1
RRTConnect,0.03812074661254883,1,115,46,23,1
RRTConnect,0.05200624465942383,1,110,44,22,1
RRTConnect,0.04720139503479004,1,120,48,24,1
RRTConnect,0.060074806213378906,1,120,48,24,1
RRTConnect,0.039632320404052734,1,100,40,20,1
RRTConnect,0.05047011375427246,1,105,42,21,1
RRTConnect,0.2625582218170166,1,0,0,0,0
