x,y,z,qx,qy,qz,qw,joint1,joint2,joint3,joint4,joint5_roll
-0.036109337403820205,-0.02295588882668831,0.24087623325015978,-0.3951971550702252,0.6685491071668569,-0.43723373249265374,-0.4535283487295379,-2.6963827938637226,-0.7859860968930144,0.4400355570592136,-0.9137509169504903,-2.3102527900166043
-0.15731436789090975,0.07262026277727068,0.13720907512773567,-0.19531434237415302,0.7178591036879305,0.3517178052098865,0.568177085435213,2.7364166774839473,0.21312927997585351,-0.12925402369579708,1.1795532871470649,1.9320606186214828
0.04804311737531311,0.09172403375858497,0.28393837163992,0.6314123385609698,0.343319345020075,0.6131450428808771,-0.3278771758426641,-1.9452118773299198,-1.2092075573135301,-0.24995157102150523,-0.1454664535168908,-0.20719012131838666
0.02198999922974022,0.07554842768874763,0.02322027184280438,-0.3846695959602578,-0.0017696590894562656,0.6660495367618378,0.6390650865364345,1.4393260115558162,0.5200936418799045,1.3540791129613017,-1.338806412872311,-0.6118485296069016
0.15479225619786657,-0.22719904433433744,0.08214424340456872,-0.2950090975154882,-0.22143351566673886,-0.4967459711623058,0.7856082170246076,-1.0096915086844076,1.0850176090583732,-0.7788966316311717,-1.0019333060222217,-0.3228706012851106
0.00197128644546872,0.005359921159930305,0.2897745679738184,-0.14143170329919655,0.16112806345957376,-0.2158896961014419,0.9525893446731821,-0.49083213281343463,-0.6643645659991786,-0.7755613011419086,1.6883847493429671,-0.3573200671570258
-0.059996868200679565,0.08554242001194962,0.2749098144963278,0.17392759831258067,0.8095356147021298,0.27731201691971774,0.48733902403355794,2.2704233858020313,0.15097593734954406,-1.3532938443778444,1.9673666590747068,2.1113235856570736
-0.05295036565363824,0.012814990389199948,-0.054493964069071296,-0.5446696547599758,0.01520510494512769,0.8365672581002501,0.05708760497591288,2.9467903928937664,1.2791009490243828,0.9612176298014856,-1.0896382240836355,-0.09021946960746074
0.019543296425642686,0.032541499302764385,0.34401741068101876,0.3226050446312611,-0.4670268279610272,0.49148872805934823,0.6604928139909829,-1.798578763812176,-0.29687912235164227,-1.3299573400806812,-0.309168653354718,3.0492853970792417
0.034720329447146266,-0.23712646890216446,0.031761666535162714,0.7316675607038344,-0.6181087092232332,-0.27686687325243015,-0.07712936335476901,-1.475272695063435,0.852211805845708,-0.18047573471648448,-0.147562526416102,2.873411482138719
-0.15467761881986,0.0047949854579902714,0.109593811348351,0.14367701232162572,-0.587452123469354,0.7866487539749978,0.1242604387215076,3.112832563464014,0.16730497021685453,0.5833839983593454,-1.1318956512441845,-1.2773224040839264
-0.16327016558223334,0.03490992602432654,0.10771906007625523,0.1866682930449014,0.7519280924827456,-0.19903566413002827,0.6001199017790368,2.944987795311693,0.23754087244876865,0.07236608398539524,1.045070306591165,-2.782412651139892
0.1218063601631831,0.06417577043494362,0.08890981482318991,0.9578051564119415,0.2504121900475415,0.09941903923018809,0.10009431584678728,0.5289034246983295,0.008551148758540794,0.9728876869400276,-1.1222218884620965,2.8951592352903797
-0.020814411429257912,-0.01806981446128528,0.2335793760445911,-0.164070406325074,0.7207015155736405,-0.6463407674005424,0.18950947104105606,-2.6382374722535094,-0.9425251170578304,0.22560180870508018,0.778030071727011,-1.6637629965457745
-0.1804715201912872,-0.18048491976648673,0.015140301274204314,-0.4856398104604259,0.16543129197760292,0.8418536379628313,-0.1675377998522389,-2.3883228423097114,1.1708619423883126,-0.785975491412988,0.4818852934677291,0.7500961517655202
0.1525151288031521,-0.07814237258643685,0.1143039906160218,-0.2934511013364443,0.5960151889726802,0.5706148854865356,0.4827535583498852,-0.5075248251478333,0.25101686787367417,0.016069875042680648,1.7303719658926882,-1.8581942531581939
0.014119087838920984,0.009825283223476495,0.29170545839389905,-0.3557588943041352,-0.4790099719128209,0.4151011716353056,0.6867867742164043,1.358373146252747,-0.7839421421524619,-0.35222104430536194,0.7651031182630945,-1.2566554097655136
